5032.000	115.170	2.100	140.470	2.496	0.253	1.455	11.943	-999.250
5032.500	112.510	2.090	139.110	2.492	0.260	1.455	11.943	-999.250
5033.000	109.250	2.040	137.100	2.489	0.262	1.455	11.943	-999.250
5033.500	107.430	1.990	136.480	2.484	0.266	1.455	11.943	-999.250
5034.000	107.630	1.950	136.220	2.478	0.255	1.455	11.943	-999.250
5034.500	109.470	1.890	135.880	2.473	0.248	1.455	11.943	-999.250
5035.000	112.280	1.880	136.330	2.466	0.242	1.455	11.943	-999.250
5035.500	115.170	1.870	136.000	2.458	0.251	1.456	11.944	-999.250
5036.000	117.290	1.870	135.730	2.449	0.252	1.456	11.944	-999.250
5036.500	118.460	1.880	136.240	2.440	0.262	1.456	11.944	-999.250
5037.000	118.820	1.880	137.580	2.434	0.266	1.456	11.944	-999.250
5037.500	118.430	1.860	138.500	2.433	0.263	1.456	11.944	-999.250
5038.000	117.820	1.870	139.200	2.438	0.267	1.456	11.944	-999.250
5038.500	116.800	1.870	140.020	2.445	0.262	1.456	11.944	-999.250
5039.000	114.870	1.880	140.570	2.453	0.260	1.456	11.944	-999.250
5039.500	112.620	1.890	142.450	2.461	0.251	1.456	11.944	-999.250
5040.000	110.660	1.870	144.100	2.468	0.243	1.456	11.945	-999.250
5040.500	109.220	1.830	146.080	2.476	0.235	1.456	11.945	-999.250
5041.000	108.210	1.800	147.280	2.484	0.234	1.456	11.945	-999.250
5041.500	107.190	1.760	148.170	2.488	0.235	1.456	11.945	-999.250
5042.000	105.860	1.730	146.450	2.490	0.239	1.456	11.945	-999.250
5042.500	105.160	1.730	144.560	2.489	0.247	1.456	11.945	-999.250
5043.000	105.740	1.730	142.380	2.487	0.255	1.457	11.945	-999.250
5043.500	107.410	1.730	138.580	2.482	0.262	1.457	11.945	-999.250
5044.000	109.630	1.760	141.900	2.474	0.264	1.457	11.945	-999.250
5044.500	111.400	1.780	143.650	2.463	0.263	1.457	11.945	-999.250
5045.000	112.570	1.810	144.950	2.451	0.265	1.457	11.946	-999.250
5045.500	113.150	1.830	147.670	2.436	0.265	1.457	11.946	-999.250
5046.000	113.210	1.860	149.860	2.421	0.268	1.457	11.946	-999.250
5046.500	112.790	1.910	151.090	2.409	0.269	1.457	11.946	-999.250
5047.000	111.710	1.940	151.760	2.397	0.272	1.457	11.946	-999.250
5047.500	110.850	1.940	151.580	2.390	0.281	1.457	11.946	-999.250
5048.000	110.620	1.910	150.490	2.387	0.294	1.457	11.946	-999.250
5048.500	111.080	1.870	147.960	2.387	0.302	1.457	11.946	-999.250
5049.000	110.860	1.850	143.930	2.392	0.306	1.457	11.946	-999.250
5049.500	109.760	1.800	139.220	2.399	0.310	1.457	11.946	-999.250
5050.000	108.640	1.760	134.020	2.406	0.307	1.457	11.947	-999.250
5050.500	107.970	1.760	129.190	2.415	0.297	1.458	11.947	-999.250
5051.000	108.560	1.770	126.830	2.424	0.285	1.458	11.947	-999.250
5051.500	109.190	1.790	125.290	2.433	0.274	1.458	11.947	-999.250
5052.000	108.810	1.840	124.430	2.441	0.272	1.458	11.947	-999.250
5052.500	107.510	1.910	125.210	2.449	0.271	1.458	11.947	-999.250
5053.000	104.730	1.940	125.730	2.461	0.273	1.458	11.947	-999.250
5053.500	101.170	1.900	126.580	2.476	0.267	1.458	11.947	-999.250
5054.000	99.210	1.860	126.650	2.489	0.243	1.458	11.947	-999.250
5054.500	100.340	1.840	127.200	2.506	0.216	1.458	11.948	-999.250
5055.000	104.200	1.840	127.730	2.519	0.203	1.458	11.948	-999.250
5055.500	108.450	1.810	129.610	2.520	0.208	1.458	11.948	-999.250
5056.000	111.150	1.740	131.540	2.514	0.226	1.458	11.948	-999.250
5056.500	111.940	1.670	133.770	2.506	0.247	1.458	11.948	-999.250
5057.000	111.140	1.630	135.620	2.495	0.271	1.458	11.948	-999.250
5057.500	110.130	1.600	137.270	2.485	0.284	1.458	11.948	-999.250
5058.000	109.700	1.590	138.060	2.478	0.290	1.459	11.948	-999.250
5058.500	110.460	1.600	139.330	2.473	0.293	1.459	11.948	-999.250
5059.000	112.390	1.600	139.990	2.470	0.286	1.459	11.948	-999.250
5059.500	114.560	1.600	140.920	2.468	0.280	1.459	11.949	-999.250
5060.000	116.990	1.600	142.040	2.466	0.278	1.459	11.949	-999.250
5060.500	119.220	1.600	143.220	2.463	0.277	1.459	11.949	-999.250
5061.000	120.440	1.600	144.260	2.461	0.277	1.459	11.949	-999.250
5061.500	120.690	1.610	144.900	2.461	0.275	1.459	11.949	-999.250
5062.000	120.260	1.610	144.980	2.465	0.268	1.459	11.949	-999.250
5062.500	119.090	1.610	144.700	2.473	0.265	1.459	11.949	-999.250
5063.000	118.250	1.610	144.170	2.484	0.257	1.459	11.949	-999.250
5063.500	118.690	1.620	144.040	2.496	0.254	1.459	11.949	-999.250
5064.000	119.670	1.620	144.180	2.505	0.256	1.459	11.950	-999.250
5064.500	121.190	1.630	144.320	2.510	0.264	1.459	11.950	-999.250
5065.000	123.400	1.620	144.300	2.513	0.268	1.459	11.950	-999.250
5065.500	124.860	1.630	144.140	2.514	0.269	1.460	11.950	-999.250
5066.000	124.540	1.660	143.300	2.513	0.277	1.460	11.950	-999.250
5066.500	122.680	1.700	142.130	2.513	0.277	1.460	11.950	-999.250
5067.000	119.670	1.750	140.410	2.512	0.275	1.460	11.950	-999.250
5067.500	114.840	1.800	138.500	2.510	0.277	1.460	11.950	-999.250
5068.000	107.680	1.850	136.810	2.506	0.271	1.460	11.950	-999.250
5068.500	98.360	1.880	135.040	2.500	0.265	1.460	11.950	-999.250
5069.000	88.190	1.880	132.960	2.491	0.254	1.460	11.951	-999.250
5069.500	80.000	1.890	131.190	2.480	0.242	1.460	11.951	-999.250
5070.000	75.760	1.900	129.480	2.469	0.238	1.460	11.951	-999.250
5070.500	74.970	1.900	128.830	2.458	0.236	1.460	11.951	-999.250
5071.000	76.730	1.850	129.500	2.446	0.235	1.460	11.951	-999.250
5071.500	80.880	1.790	132.130	2.436	0.235	1.460	11.951	-999.250
5072.000	87.340	1.750	135.630	2.433	0.232	1.460	11.951	-999.250
5072.500	95.910	1.730	138.170	2.435	0.231	1.460	11.951	-999.250
5073.000	104.840	1.720	139.890	2.440	0.233	1.461	11.951	-999.250
5073.500	112.800	1.700	140.330	2.445	0.238	1.461	11.952	-999.250
5074.000	119.050	1.680	139.500	2.449	0.243	1.461	11.952	-999.250
5074.500	123.990	1.660	138.700	2.451	0.257	1.461	11.952	-999.250
5075.000	127.910	1.650	137.540	2.449	0.259	1.461	11.952	-999.250
5075.500	130.390	1.640	134.980	2.447	0.264	1.461	11.952	-999.250
5076.000	130.890	1.660	133.810	2.448	0.266	1.461	11.952	-999.250
5076.500	130.350	1.700	131.880	2.454	0.280	1.461	11.952	-999.250
5077.000	129.310	1.750	129.520	2.465	0.284	1.461	11.952	-999.250
5077.500	126.990	1.800	129.200	2.478	0.285	1.461	11.952	-999.250
5078.000	123.850	1.880	129.050	2.492	0.278	1.461	11.952	-999.250
5078.500	118.680	1.930	129.570	2.507	0.266	1.461	11.953	-999.250
5079.000	111.510	1.940	131.860	2.519	0.254	1.461	11.953	-999.250
5079.500	104.110	1.960	132.750	2.526	0.250	1.461	11.953	-999.250
5080.000	99.720	1.990	133.340	2.531	0.248	1.461	11.953	-999.250
5080.500	100.550	2.030	132.160	2.533	0.252	1.462	11.953	-999.250
5081.000	104.560	2.060	132.820	2.523	0.257	1.462	11.953	-999.250
5081.500	108.220	2.010	132.510	2.505	0.265	1.462	11.953	-999.250
5082.000	110.280	1.920	133.460	2.491	0.266	1.462	11.953	-999.250
5082.500	110.770	1.890	136.010	2.481	0.269	1.462	11.953	-999.250
5083.000	110.430	1.870	138.160	2.473	0.264	1.462	11.954	-999.250
5083.500	110.370	1.870	138.010	2.468	0.264	1.462	11.954	-999.250
5084.000	109.980	1.890	137.690	2.464	0.259	1.462	11.954	-999.250
5084.500	109.600	1.940	136.640	2.462	0.259	1.462	11.954	-999.250
5085.000	109.560	1.980	135.450	2.461	0.258	1.462	11.954	-999.250
5085.500	109.250	1.970	134.430	2.462	0.263	1.462	11.954	-999.250
5086.000	108.230	1.970	137.160	2.465	0.257	1.462	11.954	-999.250
5086.500	106.300	1.990	138.050	2.468	0.253	1.462	11.954	-999.250
5087.000	103.500	2.010	138.800	2.475	0.255	1.462	11.954	-999.250
5087.500	100.830	2.070	139.510	2.482	0.251	1.462	11.954	-999.250
5088.000	98.820	2.150	140.800	2.486	0.253	1.463	11.955	-999.250
5088.500	97.160	2.160	142.570	2.488	0.256	1.463	11.955	-999.250
5089.000	96.060	2.130	143.580	2.495	0.260	1.463	11.955	-999.250
5089.500	96.050	2.100	141.750	2.505	0.263	1.463	11.955	-999.250
5090.000	98.060	2.100	142.170	2.515	0.262	1.463	11.955	-999.250
5090.500	101.580	2.090	139.580	2.522	0.264	1.463	11.955	-999.250
5091.000	104.700	2.050	136.310	2.523	0.259	1.463	11.955	-999.250
5091.500	106.450	1.980	134.620	2.522	0.262	1.463	11.955	-999.250
5092.000	106.750	1.950	134.580	2.521	0.265	1.463	11.955	-999.250
5092.500	106.100	1.950	135.340	2.516	0.265	1.463	11.956	-999.250
5093.000	105.150	1.880	137.150	2.511	0.269	1.463	11.956	-999.250
5093.500	103.520	1.840	138.390	2.508	0.267	1.463	11.956	-999.250
5094.000	102.810	1.840	137.800	2.503	0.261	1.463	11.956	-999.250
5094.500	104.140	1.840	136.860	2.494	0.257	1.463	11.956	-999.250
5095.000	106.780	1.840	134.980	2.484	0.261	1.463	11.956	-999.250
5095.500	109.690	1.820	133.200	2.474	0.267	1.464	11.956	-999.250
5096.000	111.180	1.780	132.060	2.464	0.268	1.464	11.956	-999.250
5096.500	111.750	1.760	134.220	2.456	0.267	1.464	11.956	-999.250
5097.000	112.800	1.740	135.220	2.453	0.264	1.464	11.956	-999.250
5097.500	113.570	1.730	136.980	2.454	0.263	1.464	11.957	-999.250
5098.000	114.390	1.710	136.730	2.456	0.262	1.464	11.957	-999.250
5098.500	115.560	1.730	135.710	2.457	0.264	1.464	11.957	-999.250
5099.000	116.470	1.740	132.850	2.459	0.265	1.464	11.957	-999.250
5099.500	117.220	1.760	128.950	2.460	0.268	1.464	11.957	-999.250
5100.000	116.760	1.840	126.140	2.463	0.273	1.464	11.957	-999.250
5100.500	113.570	1.960	124.170	2.470	0.279	1.464	11.957	-999.250
5101.000	107.150	2.000	124.100	2.482	0.280	1.464	11.957	-999.250
5101.500	99.220	2.030	126.290	2.498	0.275	1.464	11.957	-999.250
5102.000	92.420	2.100	129.950	2.519	0.255	1.464	11.958	-999.250
5102.500	89.440	2.170	131.440	2.537	0.236	1.464	11.958	-999.250
5103.000	90.850	2.280	134.040	2.542	0.232	1.465	11.958	-999.250
5103.500	94.320	2.310	134.270	2.533	0.245	1.465	11.958	-999.250
5104.000	98.420	2.250	135.800	2.521	0.258	1.465	11.958	-999.250
5104.500	102.160	2.180	137.200	2.510	0.264	1.465	11.958	-999.250
5105.000	104.590	2.150	137.250	2.501	0.263	1.465	11.958	-999.250
5105.500	105.390	2.120	139.130	2.498	0.259	1.465	11.958	-999.250
5106.000	104.980	2.110	139.240	2.499	0.256	1.465	11.958	-999.250
5106.500	105.060	2.120	141.720	2.499	0.255	1.465	11.958	-999.250
5107.000	106.200	2.110	140.850	2.500	0.257	1.465	11.959	-999.250
5107.500	108.280	2.090	138.610	2.500	0.260	1.465	11.959	-999.250
5108.000	111.350	2.090	136.850	2.501	0.269	1.465	11.959	-999.250
5108.500	114.360	2.070	134.610	2.502	0.272	1.465	11.959	-999.250
5109.000	115.110	2.070	133.640	2.504	0.269	1.465	11.959	-999.250
5109.500	114.150	2.090	133.920	2.507	0.268	1.465	11.959	-999.250
5110.000	112.820	2.090	132.940	2.511	0.265	1.465	11.959	-999.250
5110.500	111.280	2.100	132.580	2.516	0.266	1.466	11.959	-999.250
5111.000	110.650	2.120	131.250	2.522	0.261	1.466	11.959	-999.250
5111.500	111.450	2.140	127.610	2.531	0.257	1.466	11.960	-999.250
5112.000	112.780	2.180	123.350	2.540	0.255	1.466	11.960	-999.250
5112.500	113.360	2.240	119.190	2.549	0.256	1.466	11.960	-999.250
5113.000	112.970	2.330	114.760	2.555	0.255	1.466	11.960	-999.250
5113.500	111.360	2.490	113.650	2.560	0.256	1.466	11.960	-999.250
5114.000	109.080	2.760	109.960	2.562	0.256	1.466	11.960	-999.250
5114.500	106.350	3.010	110.680	2.563	0.257	1.466	11.960	-999.250
5115.000	103.230	3.260	110.810	2.564	0.257	1.466	11.960	-999.250
5115.500	100.130	3.490	111.600	2.561	0.258	1.466	11.960	-999.250
5116.000	96.720	3.610	115.130	2.555	0.258	1.466	11.960	-999.250
5116.500	93.970	3.790	115.580	2.547	0.266	1.466	11.961	-999.250
5117.000	92.980	4.000	118.710	2.535	0.277	1.466	11.961	-999.250
5117.500	93.490	4.160	119.100	2.523	0.287	1.466	11.961	-999.250
5118.000	95.330	4.330	120.410	2.515	0.284	1.467	11.961	-999.250
5118.500	98.090	4.350	118.960	2.518	0.285	1.467	11.961	-999.250
5119.000	101.410	4.270	118.210	2.534	0.288	1.467	11.961	-999.250
5119.500	104.920	4.170	116.890	2.555	0.290	1.467	11.961	-999.250
5120.000	107.710	4.110	118.220	2.572	0.292	1.467	11.961	-999.250
5120.500	109.300	4.110	116.210	2.580	0.283	1.467	11.961	-999.250
5121.000	109.450	4.030	115.620	2.581	0.271	1.467	11.962	-999.250
5121.500	108.750	3.970	113.220	2.580	0.267	1.467	11.962	-999.250
5122.000	107.830	3.970	116.540	2.578	0.272	1.467	11.962	-999.250
5122.500	107.430	3.950	118.310	2.574	0.277	1.467	11.962	-999.250
5123.000	108.310	3.920	120.310	2.567	0.282	1.467	11.962	-999.250
5123.500	110.320	3.830	121.190	2.559	0.280	1.467	11.962	-999.250
5124.000	112.570	3.740	122.810	2.553	0.276	1.467	11.962	-999.250
5124.500	113.740	3.730	123.530	2.548	0.271	1.467	11.962	-999.250
5125.000	113.750	3.730	123.770	2.545	0.274	1.467	11.962	-999.250
5125.500	113.380	3.710	125.670	2.543	0.285	1.468	11.962	-999.250
5126.000	112.580	3.620	127.490	2.541	0.300	1.468	11.963	-999.250
5126.500	111.930	3.450	128.120	2.541	0.300	1.468	11.963	-999.250
5127.000	111.930	3.210	127.290	2.545	0.295	1.468	11.963	-999.250
5127.500	112.080	2.950	127.290	2.551	0.289	1.468	11.963	-999.250
5128.000	112.050	2.720	127.710	2.557	0.282	1.468	11.963	-999.250
5128.500	111.430	2.560	128.760	2.563	0.273	1.468	11.963	-999.250
5129.000	110.460	2.420	131.460	2.569	0.268	1.468	11.963	-999.250
5129.500	109.590	2.290	134.750	2.571	0.271	1.468	11.963	-999.250
5130.000	108.570	2.200	138.610	2.572	0.275	1.468	11.963	-999.250
5130.500	107.210	2.090	142.680	2.573	0.273	1.468	11.964	-999.250
5131.000	106.510	1.970	147.850	2.574	0.271	1.468	11.964	-999.250
5131.500	105.930	1.890	151.820	2.577	0.269	1.468	11.964	-999.250
5132.000	105.560	1.830	154.150	2.581	0.263	1.468	11.964	-999.250
5132.500	106.690	1.790	155.830	2.585	0.264	1.468	11.964	-999.250
5133.000	108.850	1.760	156.520	2.585	0.265	1.469	11.964	-999.250
5133.500	111.020	1.720	157.070	2.584	0.272	1.469	11.964	-999.250
5134.000	112.600	1.680	156.310	2.581	0.277	1.469	11.964	-999.250
5134.500	113.710	1.650	155.380	2.574	0.282	1.469	11.964	-999.250
5135.000	115.020	1.630	155.610	2.565	0.278	1.469	11.964	-999.250
5135.500	115.510	1.610	154.900	2.556	0.270	1.469	11.965	-999.250
5136.000	114.910	1.610	154.140	2.550	0.264	1.469	11.965	-999.250
5136.500	113.890	1.610	152.910	2.546	0.258	1.469	11.965	-999.250
5137.000	113.180	1.610	151.270	2.543	0.252	1.469	11.965	-999.250
5137.500	113.410	1.630	148.920	2.541	0.249	1.469	11.965	-999.250
5138.000	114.470	1.650	147.940	2.539	0.248	1.469	11.965	-999.250
5138.500	116.330	1.670	146.520	2.536	0.246	1.469	11.965	-999.250
5139.000	116.880	1.700	145.320	2.532	0.250	1.469	11.965	-999.250
5139.500	115.620	1.750	143.750	2.530	0.250	1.469	11.965	-999.250
5140.000	113.950	1.800	143.040	2.525	0.254	1.470	11.966	-999.250
5140.500	112.380	1.840	143.280	2.519	0.256	1.470	11.966	-999.250
5141.000	112.010	1.840	143.400	2.514	0.256	1.470	11.966	-999.250
5141.500	112.410	1.850	143.520	2.513	0.258	1.470	11.966	-999.250
5142.000	113.540	1.820	144.480	2.513	0.263	1.470	11.966	-999.250
5142.500	115.440	1.800	143.160	2.512	0.269	1.470	11.966	-999.250
5143.000	117.100	1.750	144.190	2.512	0.268	1.470	11.966	-999.250
5143.500	118.770	1.700	143.770	2.512	0.273	1.470	11.966	-999.250
5144.000	120.190	1.630	143.950	2.511	0.274	1.470	11.966	-999.250
5144.500	121.210	1.580	144.640	2.508	0.274	1.470	11.967	-999.250
5145.000	121.750	1.540	144.910	2.507	0.282	1.470	11.967	-999.250
5145.500	121.620	1.510	148.690	2.506	0.292	1.470	11.967	-999.250
5146.000	121.150	1.510	150.410	2.504	0.297	1.470	11.967	-999.250
5146.500	120.030	1.520	151.880	2.503	0.300	1.470	11.967	-999.250
5147.000	118.870	1.560	152.880	2.503	0.297	1.470	11.967	-999.250
5147.500	118.660	1.600	152.500	2.505	0.288	1.471	11.967	-999.250
5148.000	119.080	1.630	153.470	2.509	0.289	1.471	11.967	-999.250
5148.500	120.370	1.640	154.150	2.519	0.285	1.471	11.967	-999.250
5149.000	121.340	1.640	153.630	2.534	0.281	1.471	11.967	-999.250
5149.500	121.840	1.640	154.090	2.546	0.273	1.471	11.968	-999.250
5150.000	123.050	1.650	154.400	2.549	0.267	1.471	11.968	-999.250
5150.500	124.080	1.650	154.810	2.543	0.264	1.471	11.968	-999.250
5151.000	124.510	1.630	154.610	2.531	0.265	1.471	11.968	-999.250
5151.500	124.700	1.610	154.070	2.516	0.267	1.471	11.968	-999.250
5152.000	125.020	1.590	152.990	2.506	0.266	1.471	11.968	-999.250
5152.500	125.640	1.570	149.970	2.505	0.265	1.471	11.968	-999.250
5153.000	126.080	1.580	148.040	2.510	0.265	1.471	11.968	-999.250
5153.500	125.180	1.600	145.320	2.519	0.261	1.471	11.968	-999.250
5154.000	122.750	1.630	142.770	2.528	0.261	1.471	11.969	-999.250
5154.500	119.360	1.660	139.500	2.533	0.262	1.471	11.969	-999.250
5155.000	115.640	1.660	138.280	2.534	0.263	1.472	11.969	-999.250
5155.500	112.070	1.650	138.290	2.533	0.266	1.472	11.969	-999.250
5156.000	108.480	1.650	138.130	2.532	0.260	1.472	11.969	-999.250
5156.500	106.040	1.640	138.810	2.532	0.255	1.472	11.969	-999.250
5157.000	105.710	1.630	137.900	2.534	0.248	1.472	11.969	-999.250
5157.500	107.610	1.630	137.500	2.536	0.250	1.472	11.969	-999.250
5158.000	110.710	1.600	136.770	2.541	0.249	1.472	11.969	-999.250
5158.500	113.800	1.580	136.150	2.549	0.254	1.472	11.970	-999.250
5159.000	115.930	1.580	136.320	2.555	0.257	1.472	11.970	-999.250
5159.500	116.510	1.580	135.300	2.563	0.261	1.472	11.970	-999.250
5160.000	116.110	1.590	134.260	2.568	0.266	1.472	11.970	-999.250
5160.500	115.270	1.600	132.890	2.570	0.271	1.472	11.970	-999.250
5161.000	114.140	1.610	131.270	2.571	0.267	1.472	11.970	-999.250
5161.500	113.230	1.610	129.750	2.569	0.262	1.472	11.970	-999.250
5162.000	113.670	1.600	129.440	2.565	0.255	1.472	11.970	-999.250
5162.500	114.560	1.600	128.830	2.561	0.250	1.473	11.970	-999.250
5163.000	114.800	1.590	129.000	2.557	0.247	1.473	11.970	-999.250
5163.500	114.240	1.580	131.260	2.551	0.253	1.473	11.971	-999.250
5164.000	113.410	1.570	132.360	2.546	0.260	1.473	11.971	-999.250
5164.500	113.420	1.570	134.100	2.545	0.264	1.473	11.971	-999.250
5165.000	114.400	1.570	136.010	2.542	0.270	1.473	11.971	-999.250
5165.500	116.260	1.570	138.090	2.540	0.275	1.473	11.971	-999.250
5166.000	118.120	1.570	139.220	2.541	0.275	1.473	11.971	-999.250
5166.500	119.760	1.570	139.830	2.544	0.270	1.473	11.971	-999.250
5167.000	120.450	1.570	139.890	2.546	0.270	1.473	11.971	-999.250
5167.500	119.360	1.570	139.630	2.545	0.267	1.473	11.971	-999.250
5168.000	117.020	1.580	140.240	2.545	0.266	1.473	11.972	-999.250
5168.500	114.930	1.580	138.550	2.543	0.262	1.473	11.972	-999.250
5169.000	114.160	1.580	137.530	2.540	0.264	1.473	11.972	-999.250
5169.500	114.190	1.580	137.280	2.539	0.269	1.473	11.972	-999.250
5170.000	115.300	1.580	136.560	2.540	0.274	1.474	11.972	-999.250
5170.500	116.210	1.560	136.880	2.542	0.276	1.474	11.972	-999.250
5171.000	116.190	1.550	135.920	2.543	0.278	1.474	11.972	-999.250
5171.500	115.620	1.550	133.820	2.545	0.277	1.474	11.972	-999.250
5172.000	114.580	1.550	131.740	2.546	0.285	1.474	11.972	-999.250
5172.500	113.650	1.550	129.340	2.546	0.288	1.474	11.972	-999.250
5173.000	113.770	1.560	128.220	2.546	0.292	1.474	11.973	-999.250
5173.500	114.540	1.550	126.980	2.546	0.288	1.474	11.973	-999.250
5174.000	115.070	1.540	127.230	2.547	0.288	1.474	11.973	-999.250
5174.500	115.640	1.550	127.240	2.549	0.285	1.474	11.973	-999.250
5175.000	115.600	1.550	128.530	2.551	0.281	1.474	11.973	-999.250
5175.500	115.260	1.550	129.580	2.555	0.278	1.474	11.973	-999.250
5176.000	114.740	1.550	130.570	2.559	0.280	1.474	11.973	-999.250
5176.500	114.120	1.540	131.520	2.564	0.281	1.474	11.973	-999.250
5177.000	113.850	1.540	133.220	2.570	0.273	1.474	11.973	-999.250
5177.500	113.790	1.540	133.530	2.573	0.267	1.475	11.974	-999.250
5178.000	113.550	1.530	135.760	2.573	0.265	1.475	11.974	-999.250
5178.500	113.900	1.540	137.600	2.571	0.264	1.475	11.974	-999.250
